Image Count,Property Type,Property Price,Compound,City,Governorate,Bedrooms,Bathrooms,Area
6,Apartment,"2,100,000 EGP",Park Valley,Sheikh Zayed City,Giza, 2, 2, 93 sqm
11,Villa,"47,500,000 EGP",Allegria,Sheikh Zayed City,Giza, 3, 4, 350 sqm
12,Penthouse,"14,635,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 4, 3, 240 sqm
10,Duplex,"10,800,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 4, 4, 285 sqm
27,Apartment,"7,000,000 EGP",Village West,Sheikh Zayed City,Giza, 2, 2, 125 sqm
10,Twin House,"12,000,000 EGP",Naia West,Sheikh Zayed City,Giza, 4, 3, 280 sqm
16,Apartment,"3,292,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 2, 110 sqm
24,Apartment,"6,262,056 EGP",Kayan,Sheikh Zayed City,Giza, 3, 3, 120 sqm
11,Apartment,"2,984,748 EGP",Kayan,Sheikh Zayed City,Giza, 2, 2, 70 sqm
15,Apartment,"4,919,015 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 135 sqm
24,Apartment,"6,262,056 EGP",Kayan,Sheikh Zayed City,Giza, 3, 3, 120 sqm
30,Apartment,"20,484,900 EGP",Arkan Palm 205,Sheikh Zayed City,Giza, 3, 5, 222 sqm
10,Apartment,"849,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 3, 3, 173 sqm
10,Apartment,"4,500,000 EGP",Village West,Sheikh Zayed City,Giza, 2, 2, 123 sqm
10,Townhouse,"2,500,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 4, 310 sqm
12,Apartment,"2,894,000 EGP",Allegria,Sheikh Zayed City,Giza, 4, 4, 220 sqm
11,Apartment,"500,000 EGP",Village West,Sheikh Zayed City,Giza, 2, 2, 123 sqm
8,Townhouse,"10,000,000 EGP",Royal Meadows,Sheikh Zayed City,Giza, 4, 3, 293 sqm
11,Apartment,"2,984,748 EGP",Kayan,Sheikh Zayed City,Giza, 2, 2, 65 sqm
11,Apartment,"3,206,034 EGP",Kayan,Sheikh Zayed City,Giza, 2, 2, 70 sqm
10,Villa,"1,000,000 EGP",River Park Compound,Sheikh Zayed City,Giza, 3, 2, 270 sqm
30,Apartment,"23,731,540 EGP",Arkan Palm 205,Sheikh Zayed City,Giza, 3, 5, 253 sqm
10,Townhouse,"4,779,000 EGP",Kayan,Sheikh Zayed City,Giza, 3, 3, 200 sqm
10,Apartment,"390,000 EGP",Naia West,Sheikh Zayed City,Giza, 2, 2, 130 sqm
10,Villa,"12,950,000 EGP",Terrace Compound,Sheikh Zayed City,Giza, 4, 6, 275 sqm
10,Villa,"4,000,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 5, 5, 315 sqm
12,Apartment,"13,217,417 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 202 sqm
18,Apartment,"22,940,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 4, 4, 242 sqm
12,Apartment,"8,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 159 sqm
12,Apartment,"9,372,716 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 2, 3, 112 sqm
12,Apartment,"16,728,954 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 4, 4, 242 sqm
15,Villa,"14,700,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 225 sqm
10,Apartment,"4,021,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 4, 168 sqm
12,Apartment,"6,196,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, studio, 1, 75 sqm
13,Apartment,"9,200,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 3, 3, 164 sqm
11,Apartment,"8,550,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 167 sqm
15,Villa,"7,350,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 225 sqm
10,Villa,Ask for price,Elan Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 310 sqm
11,Apartment,"2,635,955 EGP",Kayan,Sheikh Zayed City,Giza, 2, 2, 60 sqm
10,Apartment,"4,351,813 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 3, 3, 125 sqm
11,Apartment,"4,113,733 EGP",Kayan,Sheikh Zayed City,Giza, 2, 2, 95 sqm
23,Apartment,"8,200,000 EGP",Naia West,Sheikh Zayed City,Giza, 3, 3, 150 sqm
10,Apartment,"830,550 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 203 sqm
11,Penthouse,"1,173,450 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 2, 260 sqm
13,Townhouse,"14,700,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 225 sqm
10,Twin House,"1,022,000 EGP",Naia West,Sheikh Zayed City,Giza, 5, 6, 280 sqm
11,Townhouse,"1,300,000 EGP",Lake West,Sheikh Zayed City,Giza, 3, 3, 365 sqm
10,Apartment,"6,210,700 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 140 sqm
15,Villa,"14,700,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 225 sqm
11,Apartment,"2,935,140 EGP",Kayan,Sheikh Zayed City,Giza, 2, 2, 65 sqm
15,Townhouse,"10,600,000 EGP",Lake West,Sheikh Zayed City,Giza, 3, 3, 297 sqm
19,Villa,"900,000 EGP",River Park Compound,Sheikh Zayed City,Giza, 4, 3, 286 sqm
6,Apartment,"10,273,201 EGP",Zayed Crystals Park,Sheikh Zayed City,Giza, 3, 3, 160 sqm
11,Apartment,"4,919,015 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 135 sqm
13,Apartment,"8,690,000 EGP",Village West,Sheikh Zayed City,Giza, 2, 2, 141 sqm
20,Apartment,"15,000,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 220 sqm
10,Apartment,"3,844,800 EGP",Kayan,Sheikh Zayed City,Giza, 2, 2, 90 sqm
10,Apartment,"2,805,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 3, 2, 175 sqm
12,Villa,"4,700,000 EGP",The Estates,Sheikh Zayed City,Giza, 6, 4, 636 sqm
10,Villa,"29,900,000 EGP",Naia West,Sheikh Zayed City,Giza, 5, 4, 385 sqm
11,Apartment,"8,100,000 EGP",Village West,Sheikh Zayed City,Giza, 2, 2, 141 sqm
10,Townhouse,"2,000,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 5, 225 sqm
13,Townhouse,"14,700,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 3, 225 sqm
10,Townhouse,"2,700,000 EGP",Village West,Sheikh Zayed City,Giza, 5, 4, 320 sqm
10,Apartment,"4,092,480 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 3, 3, 120 sqm
12,Duplex,"7,094,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 4, 4, 483 sqm
14,Apartment,"14,890,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 2, 153 sqm
14,Apartment,"19,909,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 195 sqm
10,Apartment,"10,869,098 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 165 sqm
10,Villa,"45,000,000 EGP",Royal City,Sheikh Zayed City,Giza, 4, 5, 530 sqm
8,Twin House,"26,000,000 EGP",Allegria,Sheikh Zayed City,Giza, 4, 4, 241 sqm
18,Apartment,"3,133,985 EGP",Kayan,Sheikh Zayed City,Giza, 1, 1, 65 sqm
3,Twin House,"11,000,000 EGP",River Park Compound,Sheikh Zayed City,Giza, 4, 4, 232 sqm
10,Townhouse,"8,500,000 EGP",Lake West,Sheikh Zayed City,Giza, 4, 3, 256 sqm
10,Apartment,"7,488,022 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 140 sqm
10,Apartment,"3,319,920 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 2, 2, 90 sqm
10,Villa,"10,300,000 EGP",Silva Compound,Sheikh Zayed City,Giza, 5, 5, 335 sqm
10,Apartment,"609,700 EGP",Naia West,Sheikh Zayed City,Giza, 4, 4, 205 sqm
10,Townhouse,"920,000 EGP",Naia West,Sheikh Zayed City,Giza, 5, 6, 195 sqm
9,Townhouse,"3,082,956 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 220 sqm
11,Apartment,"5,792,000 EGP",Six West Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 233 sqm
10,Townhouse,"8,000,000 EGP",Lake West,Sheikh Zayed City,Giza, 4, 3, 256 sqm
10,Townhouse,"8,000,000 EGP",Lake West,Sheikh Zayed City,Giza, 4, 3, 256 sqm
13,Apartment,"3,654,500 EGP",Atrio,Sheikh Zayed City,Giza, 3, 3, 238 sqm
15,Apartment,"9,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 164 sqm
13,Villa,"28,000,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 5, 4, 900 sqm
18,Apartment,"1,342,500 EGP",Village West,Sheikh Zayed City,Giza, 1, 1, 95 sqm
9,Apartment,"8,200,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 175 sqm
12,Apartment,"16,413,344 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 4, 4, 242 sqm
11,Apartment,"520,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 160 sqm
13,Townhouse,"9,000,000 EGP",Menorca Zayed,Sheikh Zayed City,Giza, 4, 4, 260 sqm
13,Apartment,"9,400,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 3, 3, 175 sqm
17,Townhouse,"16,000,000 EGP",Meadows Park,Sheikh Zayed City,Giza, 4, 4, 300 sqm
10,Apartment,"9,363,131 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 190 sqm
10,Apartment,"4,240,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 3, 3, 125 sqm
10,Villa,"15,000,000 EGP",Atrio,Sheikh Zayed City,Giza, 5, 4, 330 sqm
11,Villa,"60,000,000 EGP",Allegria,Sheikh Zayed City,Giza, 4, 4, 600 sqm
14,Apartment,"6,000,000 EGP",The Estates,Sheikh Zayed City,Giza, 2, 2, 100 sqm
10,Villa,"4,800,000 EGP",Kayan,Sheikh Zayed City,Giza, 4, 4, 200 sqm
14,Apartment,"947,500 EGP",Village West,Sheikh Zayed City,Giza, 1, 1, 65 sqm
10,Twin House,"17,500,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 3, 3, 450 sqm
13,Apartment,"3,877,800 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 149 sqm
17,Twin House,"3,300,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 5, 270 sqm
16,Apartment,"4,597,507 EGP",Village West,Sheikh Zayed City,Giza, 3, 2, 164 sqm
10,Villa,"1,900,000 EGP",Al Karma 4,Sheikh Zayed City,Giza, 4, 5, 400 sqm
11,Villa,"23,000,000 EGP",The Estates,Sheikh Zayed City,Giza, 5, 4, 267 sqm
11,Villa,"47,000,002 EGP",Allegria,Sheikh Zayed City,Giza, 5, 5, 350 sqm
13,Apartment,"13,000,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 160 sqm
10,Duplex,"6,500,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 6, 6, 443 sqm
10,Apartment,"1,656,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 203 sqm
14,Apartment,"300,000 EGP",The Estates,Sheikh Zayed City,Giza, 2, 2, 100 sqm
10,Villa,"14,000,000 EGP",Silva Compound,Sheikh Zayed City,Giza, 5, 5, 335 sqm
10,Apartment,"550,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 165 sqm
10,Villa,"3,300,000 EGP",Village West,Sheikh Zayed City,Giza, 5, 4, 270 sqm
13,Apartment,"2,237,500 EGP",Village West,Sheikh Zayed City,Giza, 3, 2, 149 sqm
10,Townhouse,"4,200,000 EGP",Etapa,Sheikh Zayed City,Giza, 5, 6, 320 sqm
10,Villa,"4,800,000 EGP",Kayan,Sheikh Zayed City,Giza, 4, 4, 200 sqm
9,Apartment,"1,145,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 190 sqm
10,Villa,"22,500,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 320 sqm
9,Apartment,"160,700 EGP",Village West,Sheikh Zayed City,Giza, 1, 1, 89 sqm
12,Villa,"39,500,000 EGP",Belleville,Sheikh Zayed City,Giza, 4, 5, 380 sqm
18,Apartment,"5,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 175 sqm
10,Apartment,"3,339,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 2, 2, 90 sqm
18,Villa,"25,000,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 4, 4, 640 sqm
13,Apartment,"9,550,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 2, 167 sqm
10,Villa,"3,300,000 EGP",Village West,Sheikh Zayed City,Giza, 5, 5, 320 sqm
10,Twin House,"1,725,000 EGP",Naia West,Sheikh Zayed City,Giza, 3, 3, 255 sqm
10,Townhouse,"2,200,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 220 sqm
10,Villa,"15,000,000 EGP",Atrio,Sheikh Zayed City,Giza, 5, 4, 330 sqm
10,Apartment,"3,339,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 2, 2, 90 sqm
10,Villa,"26,000,000 EGP",Al Karma 4,Sheikh Zayed City,Giza, 3, 4, 360 sqm
14,Apartment,"5,800,000 EGP",The Estates,Sheikh Zayed City,Giza, 2, 2, 100 sqm
10,Twin House,"1,842,450 EGP",Naia West,Sheikh Zayed City,Giza, 3, 3, 280 sqm
25,Twin House,Ask for price,Belleville,Sheikh Zayed City,Giza, 3, 4, 250 sqm
10,Townhouse,"2,969,000 EGP",Village West,Sheikh Zayed City,Giza, 5, 5, 220 sqm
17,Twin House,"17,000,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 5, 350 sqm
10,Apartment,"3,655,700 EGP",Kayan,Sheikh Zayed City,Giza, 2, 2, 90 sqm
13,Villa,"9,700,000 EGP",Menorca Zayed,Sheikh Zayed City,Giza, 4, 4, 285 sqm
18,Apartment,"5,856,014 EGP",Kayan,Sheikh Zayed City,Giza, 2, 1, 130 sqm
10,Townhouse,"14,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 4, 3, 250 sqm
10,Apartment,"22,940,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 4, 3, 242 sqm
10,Apartment,"1,100,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 2, 165 sqm
26,Apartment,"10,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 4, 162 sqm
24,Apartment,"7,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 161 sqm
11,Villa,"17,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 270 sqm
10,Apartment,"13,802,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 3, 153 sqm
9,Apartment,"9,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 190 sqm
24,Apartment,"5,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 104 sqm
22,Apartment,"7,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 135 sqm
16,Apartment,"12,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 160 sqm
13,Apartment,"6,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 2, 140 sqm
17,Apartment,"16,900,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 195 sqm
12,Apartment,"2,627,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 98 sqm
14,Villa,"17,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 4, 230 sqm
12,Apartment,"13,550,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 168 sqm
11,Apartment,"5,700,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 100 sqm
9,Apartment,"6,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 1, 119 sqm
10,Apartment,"7,889,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 165 sqm
16,Apartment,"3,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 213 sqm
10,Apartment,"2,750,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 2, 2, 119 sqm
13,Penthouse,"13,900,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 4, 4, 219 sqm
10,Apartment,"5,400,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 2, 144 sqm
10,Penthouse,"6,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 164 sqm
9,Apartment,"22,065,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 789 sqm
27,Duplex,"6,700,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 3, 170 sqm
17,Apartment,"7,869,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 4, 170 sqm
19,Apartment,"10,900,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 2, 3, 142 sqm
13,Twin House,"4,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 4, 4, 500 sqm
10,Villa,"10,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 6, 4, 469 sqm
16,Penthouse,"1,600,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 4, 4, 215 sqm
10,Duplex,"7,122,731 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 213 sqm
29,Apartment,"16,770,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 184 sqm
10,Townhouse,"14,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 4, 4, 280 sqm
12,Apartment,"5,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 180 sqm
8,Apartment,"8,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 224 sqm
30,Apartment,"11,900,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 145 sqm
9,Apartment,"6,200,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 1, 1, 88 sqm
9,Villa,"17,145,703 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 2, 288 sqm
26,Apartment,"8,400,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 3, 143 sqm
10,Apartment,"6,500,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 2, 2, 121 sqm
20,Duplex,"6,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 250 sqm
17,Apartment,"5,750,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 105 sqm
12,Villa,"37,758,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 5, 5, 556 sqm
14,Apartment,"9,250,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 175 sqm
10,Villa,"5,535,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 4, 210 sqm
26,Villa,"23,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 7, 7+, 750 sqm
12,Townhouse,"1,700,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 4, 4, 225 sqm
10,Apartment,"4,700,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 200 sqm
13,Twin House,"2,040,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 4, 256 sqm
14,Twin House,"6,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 4, 256 sqm
26,Apartment,"9,100,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 3, 144 sqm
19,Apartment,"15,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 168 sqm
10,Apartment,"13,906,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 450 sqm
10,Villa,"20,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 4, 4, 570 sqm
10,Twin House,Ask for price,Beverly Hills,Sheikh Zayed City,Giza, 3, 4, 242 sqm
16,Hotel Apartment,"16,600,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 4, 3, 168 sqm
10,Apartment,"12,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 144 sqm
20,Penthouse,"8,900,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 127 sqm
10,Apartment,"10,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 2, 125 sqm
18,Apartment,"12,500,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 180 sqm
10,Apartment,"8,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 135 sqm
11,Apartment,"4,700,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 1, 1, 80 sqm
12,Duplex,"8,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 115 sqm
23,Hotel Apartment,"8,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 133 sqm
14,Twin House,"6,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 4, 256 sqm
10,Villa,"120,543,500 EGP",Zed Towers,Sheikh Zayed City,Giza, 6, 6, 725 sqm
16,Duplex,"11,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 234 sqm
16,Duplex,"11,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 234 sqm
10,Apartment,"4,650,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 172 sqm
10,Apartment,"11,328,400 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 129 sqm
10,Apartment,"12,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 120 sqm
9,Villa,"12,825,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 5, 240 sqm
15,Apartment,Ask for price,Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 195 sqm
9,Villa,"20,809,609 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 406 sqm
17,Apartment,Ask for price,Cairo Gate,Sheikh Zayed City,Giza, 3, 4, 164 sqm
14,Apartment,"6,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 120 sqm
22,Villa,"15,800,001 EGP",Beverly Hills,Sheikh Zayed City,Giza, 5, 5, 421 sqm
10,Villa,"5,625,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 301 sqm
29,Apartment,"65,508,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 5, 4, 443 sqm
8,Apartment,"8,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 179 sqm
12,Villa,"17,060,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 210 sqm
16,Apartment,"19,124,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 201 sqm
10,Apartment,"7,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 1, 100 sqm
10,Duplex,"6,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 290 sqm
10,Twin House,"12,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 5, 3, 255 sqm
13,Twin House,"6,800,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 4, 256 sqm
15,Apartment,"9,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 164 sqm
10,Apartment,"6,108,724 EGP",Cairo Gate,Sheikh Zayed City,Giza, 2, 2, 121 sqm
15,Apartment,"17,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 4, 206 sqm
13,Apartment,"12,537,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 144 sqm
9,Apartment,"6,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 119 sqm
10,Townhouse,"9,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 3, 250 sqm
13,Villa,"18,200,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 5, 6, 800 sqm
8,Apartment,"13,023,602 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 165 sqm
22,Twin House,"1,300,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 5, 3, 320 sqm
10,Villa,"75,341,200 EGP",Zed Towers,Sheikh Zayed City,Giza, 5, 5, 490 sqm
14,Twin House,"6,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 3, 256 sqm
12,Apartment,"4,413,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 4, 233 sqm
10,Villa,"15,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 5, 4, 255 sqm
10,Apartment,"4,568,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 1, 105 sqm
17,Villa,"25,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 4, 4, 471 sqm
10,Villa,"55,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 5, 5," 2,100 sqm"
13,Twin House,"6,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 3, 256 sqm
11,Apartment,"7,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 161 sqm
11,Apartment,"5,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 135 sqm
10,Villa,"120,543,500 EGP",Zed Towers,Sheikh Zayed City,Giza, 6, 6, 725 sqm
13,Apartment,"8,500,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 135 sqm
9,Villa,"19,850,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 5, 267 sqm
11,Apartment,"5,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 2, 3, 120 sqm
22,Apartment,"2,325,400 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 4, 233 sqm
19,Apartment,"11,691,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 2, 2, 158 sqm
20,Apartment,"19,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 1, 2, 88 sqm
10,Apartment,"3,500,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 2, 2, 117 sqm
26,Apartment,"10,700,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 4, 162 sqm
23,Apartment,"10,600,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 3, 143 sqm
21,Apartment,"6,100,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 130 sqm
10,Apartment,"5,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 97 sqm
12,Apartment,"15,275,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 183 sqm
10,Apartment,"4,200,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 150 sqm
10,Apartment,"9,100,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 2, 2, 122 sqm
8,Duplex,"7,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 290 sqm
11,Villa,"100,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 5, 550 sqm
11,Apartment,"7,115,065 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 2, 157 sqm
